timestamp_ist,corridor_id,corridor_name,route_status,traffic_data_status,weather_api_status,distance_km,reference_duration_min,actual_duration_min,reference_speed_kmh,actual_speed_kmh,delay_ratio,congestion_index,temperature_c,humidity_pct,weather_condition,rain_1h_mm
2026-09-04 20:10:58,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,17.25,25.12,21.67,1.159,0.159,21.71,66,Rain,0.93
2026-09-04 20:10:58,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,21.85,26.53,24.74,1.072,0.072,21.71,66,Rain,0.93
2026-09-04 20:10:58,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.22,18.67,29.28,30.14,0.971,-0.029,21.71,66,Rain,0.93
2026-09-04 21:10:40,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,13.05,25.12,28.64,0.877,-0.123,20.59,70,Rain,0.61
2026-09-04 21:10:40,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,19.67,26.53,27.48,0.965,-0.035,20.59,70,Rain,0.61
2026-09-04 21:10:40,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.22,16.72,29.28,33.66,0.87,-0.13,20.59,70,Rain,0.61
2026-09-04 22:09:21,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,11.55,25.12,32.36,0.776,-0.224,20.03,72,Rain,0.68
2026-09-04 22:09:21,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,17.18,26.53,31.47,0.843,-0.157,20.03,72,Rain,0.68
2026-09-04 22:09:21,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.87,15.78,24.29,32.13,0.756,-0.244,20.03,72,Rain,0.68
2026-09-05 06:14:05,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,10.5,25.12,35.6,0.706,-0.294,17.81,77,Clear,0
2026-09-05 06:14:05,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,13.7,26.53,39.46,0.672,-0.328,17.81,77,Clear,0
2026-09-05 06:14:05,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.87,15.07,24.29,33.64,0.722,-0.278,17.81,77,Clear,0
2026-09-05 07:08:41,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,10.22,25.12,36.58,0.687,-0.313,17.81,79,Clear,0
2026-09-05 07:08:41,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,14.65,26.53,36.9,0.719,-0.281,17.81,79,Clear,0
2026-09-05 07:08:41,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.45,20.87,14.5,24.29,34.97,0.695,-0.305,17.81,79,Clear,0
2026-09-05 08:09:40,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,11.3,25.12,33.08,0.759,-0.241,19.47,73,Clear,0
2026-09-05 08:09:40,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,18.35,26.53,29.46,0.9,-0.1,19.47,73,Clear,0
2026-09-05 08:09:40,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.22,16.45,29.28,34.21,0.856,-0.144,19.47,73,Clear,0
2026-09-05 09:09:49,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,13.82,25.12,27.05,0.929,-0.071,21.7,66,Clear,0
2026-09-05 09:09:49,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.62,26.53,26.22,1.012,0.012,21.7,66,Clear,0
2026-09-05 09:09:49,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.22,18.75,29.28,30.02,0.976,-0.024,21.7,66,Clear,0
2026-09-05 10:09:45,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,14.58,25.12,25.64,0.98,-0.02,23.92,59,Clear,0
2026-09-05 10:09:45,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,20.82,26.53,25.97,1.022,0.022,23.92,59,Clear,0
2026-09-05 10:09:45,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,8.09,20.63,21.35,23.53,22.74,1.035,0.035,23.92,59,Clear,0
2026-09-05 11:08:25,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,15.93,25.12,23.47,1.071,0.071,26.7,53,Rain,0.1
2026-09-05 11:08:25,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.73,20.52,26.08,26.35,0.99,-0.01,26.7,53,Rain,0.1
2026-09-05 11:08:25,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.22,20.88,29.28,26.95,1.086,0.086,26.7,53,Rain,0.1
2026-09-05 12:11:21,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,15.87,25.12,23.55,1.067,0.067,25.03,55,Clear,0
2026-09-05 12:11:21,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,23.33,26.53,23.17,1.145,0.145,25.03,55,Clear,0
2026-09-05 12:11:21,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.22,22.12,29.28,25.44,1.151,0.151,25.03,55,Clear,0
2026-09-05 13:07:54,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,18.0,25.12,20.77,1.21,0.21,28.06,46,Clear,0
2026-09-05 13:07:54,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,23.65,26.53,22.86,1.16,0.16,28.06,46,Clear,0
2026-09-05 13:07:54,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.22,22.68,29.28,24.81,1.18,0.18,28.06,46,Clear,0
2026-09-05 14:09:32,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,17.98,25.12,20.79,1.208,0.208,27.2,47,Clear,0
2026-09-05 14:09:32,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,25.17,26.53,21.48,1.235,0.235,27.2,47,Clear,0
2026-09-05 14:09:32,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.22,22.52,29.28,24.99,1.172,0.172,27.2,47,Clear,0
2026-09-05 15:08:14,1,Lal Chowk to Hyderpora,OK,AVAILABLE,OK,6.23,14.88,17.08,25.12,21.89,1.148,0.148,25.7,32,Clear,0
2026-09-05 15:08:14,2,Dalgate to Pantha Chowk,OK,AVAILABLE,OK,9.01,20.38,26.05,26.53,20.75,1.278,0.278,25.7,32,Clear,0
2026-09-05 15:08:14,3,Jahangir Chowk to Parimpora,OK,AVAILABLE,OK,9.38,19.22,23.12,29.28,24.34,1.203,0.203,25.7,32,Clear,0
